"wt","bbp","chl","par","mld","yd","sf","lat","lon","ap490","C_mod","date","doy","kd_M07","Ez1","fe"
9.61265542168675,0.00127035849056604,0.499534848484848,0.284904866345358,121,315,1.55695570794341,50.137741509434,44.8831339622642,0.0169636727497907,13.0544176291245,20151111,315,0.0651027566563147,51.4505130241414,1
12.6129208955224,0.000898895348837209,0.305233529411765,0.105382560116434,121,316,1.735983396417,50.7991691860465,44.0035145348837,0.0109364334564559,7.53544919040257,20151112,316,0.0514425588331751,45.7794503043438,1
5.77749748953975,0.00217853448275862,0.466831380753138,0.21758937734388,108,317,1.6249538272551,54.065619612069,40.1882006465517,0.0148595761708817,11.9477623936063,20151113,317,0.0629468755878164,48.9305398350668,1
5.69150947368421,0.00251425196850394,0.346513684210526,0.191714008132847,96,318,1.44527468349817,54.0894273715415,40.1661501976285,0.0151299310099479,9.23051275045229,20151114,318,0.0545403851978594,54.1510591990808,1
8.57951958041958,0.00102595477386935,0.427128671328671,0.218302460463312,104,319,1.27206321793805,52.9562964824121,40.1309447236181,0.0164873858258576,11.1220588072293,20151115,319,0.0602616031158206,51.1651911349045,1
7.33043636363636,0.00132363873370577,0.731092768595041,0.0464572969006316,64,320,1.20789914643672,51.2947065176909,40.108800744879,0.0249429964977088,15.6953411165821,20151116,320,0.0792378755723823,19.384018568683,1
11.5877262962963,0.000840228782287823,0.291577777777778,0.302901443580984,101,321,0.982437746721423,47.1118509225092,38.2949830258303,0.0144391304782183,8.69123258423026,20151117,321,0.0503879690816404,67.6912059179845,1
15.43605,0.000570874725274725,0.220652857336264,0.286341448073499,107,322,1.4602549949074,46.260567032967,37.9289454945055,0.0095134688595813,6.91825103213983,20151118,322,0.0446207954991615,75.1801899222169,1
NA,0.000406296116504854,0.289165957372677,0.112261074509464,82,323,NA,44.5133553398058,37.3880072815534,NA,NA,20151119,323,0.0502000415302075,48.1721132966339,1
NA,0.000482093275488069,0.357679057409091,0.182682737460859,79,324,NA,43.7373377440347,38.0472409978308,NA,9.50718129116809,20151120,324,0.0553570209287251,52.4805314931383,1
NA,0.000632410642570281,0.373976572321569,0.194552700531339,63,325,NA,43.3768759036145,40.2583609437751,NA,10.1083970815334,20151121,325,0.0565341556513266,52.5013233691421,1
NA,0.000541653465346535,0.367213809396296,0.203787787351094,28,326,NA,43.2755984158416,40.2502948514852,NA,10.8802981756027,20151122,326,0.0560477834706217,53.7843588926835,1
NA,0.000758050724637681,0.415002043109369,0.295788045394373,18,327,NA,41.5898934782609,40.3700434782609,NA,NA,20151123,327,0.0594252815227163,56.9969204215373,1
NA,0.000776731400966184,0.462790276822441,0.234126127761006,27,328,NA,40.6061202898551,40.4237748792271,NA,13.5909143974419,20151124,328,0.0626770855656447,50.3098517778777,1
NA,0.00071089552238806,0.392952364419087,0.598283367216533,38,329,NA,40.630697761194,40.5033395522388,NA,15.5473389114574,20151125,329,0.0578837121230561,70.6844681668775,1
5.47359891891892,0.00393418032786885,2.33164533333333,1.45203690784113,15,137,1.10923622882071,53.5941049180328,46.1795262295082,0.0807578456666667,84.6359820420065,20160516,137,0.153078693485277,32.5201202554673,1
4.53527817869416,0.00304600248447205,1.35754694656489,1.58041286107846,15,138,1.16085823171328,54.9958068322981,46.119399378882,0.0465640932442748,61.7386407342896,20160517,138,0.111512711480475,45.4016070110481,1
4.18249878419453,0.0030547839459865,1.5597695035461,0.896173216656698,46,139,1.18053905448666,56.3449141035259,46.0330723930983,0.0514848803850051,40.5798856628296,20160518,139,0.120788448092412,37.2183656173697,1
6.16947565789474,0.00490183777777778,3.00750460526316,1.30427998783659,6,140,1.1543537065221,53.98259,42.9543166666667,0.0985891069078947,119.13049234653,20160519,140,0.178517960570254,27.2847691374248,1
6.24649070175439,0.00548686254826255,3.06699684210526,1.4686913436165,23,141,1.171641765913,53.5355023166023,42.2467416988417,0.100347748824561,85.4158269561523,20160520,141,0.18066180835866,27.6181335345338,1
